0 5.000000 0.500000 0.000000
1 -0.555556 -0.055556 -0.170982
2 -0.555556 -0.055556 -0.076466
3 -0.555556 -0.055556 -0.040363
4 -0.555556 -0.055556 -0.018051
5 -0.555556 -0.055556 0.000000
6 -0.555556 -0.055556 0.018051
7 -0.555556 -0.055556 0.040363
8 -0.555556 -0.055556 0.076466
9 -0.555556 -0.055556 0.170982
